 4.59800000e-10  1.09892412e+00  4.59800000e-10  1.09894198e+00  4.59800000e-10  9.63529473e-06  4.59800000e-10  1.09998338e+00 
 4.64800000e-10  1.09892392e+00  4.64800000e-10  1.09894197e+00  4.64800000e-10  9.98948629e-06  4.64800000e-10  1.09998362e+00 
 4.69800000e-10  1.09892373e+00  4.69800000e-10  1.09894197e+00  4.69800000e-10  9.63565571e-06  4.69800000e-10  1.09998338e+00 
 4.74800000e-10  1.09892353e+00  4.74800000e-10  1.09894197e+00  4.74800000e-10  9.98910234e-06  4.74800000e-10  1.09998362e+00 
 4.79800000e-10  1.09892334e+00  4.79800000e-10  1.09894197e+00  4.79800000e-10  9.63601575e-06  4.79800000e-10  1.09998338e+00 
 4.84800000e-10  1.09892314e+00  4.84800000e-10  1.09894197e+00  4.84800000e-10  9.98871922e-06  4.84800000e-10  1.09998362e+00 
 4.89800000e-10  1.09892294e+00  4.89800000e-10  1.09894197e+00  4.89800000e-10  9.63637517e-06  4.89800000e-10  1.09998338e+00 
 4.94800000e-10  1.09892275e+00  4.94800000e-10  1.09894197e+00  4.94800000e-10  9.98833687e-06  4.94800000e-10  1.09998362e+00 
 4.99800000e-10  1.09892255e+00  4.99800000e-10  1.09894196e+00  4.99800000e-10  9.63673376e-06  4.99800000e-10  1.09998338e+00 
 5.04800000e-10  1.09892236e+00  5.04800000e-10  1.09894196e+00  5.04800000e-10  9.98795524e-06  5.04800000e-10  1.09998362e+00 
 5.09800000e-10  1.09892216e+00  5.09800000e-10  1.09894196e+00  5.09800000e-10  9.63709158e-06  5.09800000e-10  1.09998338e+00 
 5.14800000e-10  1.09892196e+00  5.14800000e-10  1.09894196e+00  5.14800000e-10  9.98757446e-06  5.14800000e-10  1.09998362e+00 
 5.19800000e-10  1.09892177e+00  5.19800000e-10  1.09894196e+00  5.19800000e-10  9.63744860e-06  5.19800000e-10  1.09998338e+00 
 5.24800000e-10  1.09892157e+00  5.24800000e-10  1.09894196e+00  5.24800000e-10  9.98719456e-06  5.24800000e-10  1.09998362e+00 
 5.29800000e-10  1.09892138e+00  5.29800000e-10  1.09894195e+00  5.29800000e-10  9.63780489e-06  5.29800000e-10  1.09998338e+00 
 5.34800000e-10  1.09892118e+00  5.34800000e-10  1.09894195e+00  5.34800000e-10  9.98681527e-06  5.34800000e-10  1.09998362e+00 
 5.39800000e-10  1.09892098e+00  5.39800000e-10  1.09894195e+00  5.39800000e-10  9.63816029e-06  5.39800000e-10  1.09998338e+00 
 5.44800000e-10  1.09892079e+00  5.44800000e-10  1.09894195e+00  5.44800000e-10  9.98643678e-06  5.44800000e-10  1.09998362e+00 
 5.49800000e-10  1.09892059e+00  5.49800000e-10  1.09894195e+00  5.49800000e-10  9.63851496e-06  5.49800000e-10  1.09998338e+00 
 5.54800000e-10  1.09892040e+00  5.54800000e-10  1.09894195e+00  5.54800000e-10  9.98605917e-06  5.54800000e-10  1.09998362e+00 
 5.59800000e-10  1.09892020e+00  5.59800000e-10  1.09894194e+00  5.59800000e-10  9.63886905e-06  5.59800000e-10  1.09998338e+00 
 5.64800000e-10  1.09892000e+00  5.64800000e-10  1.09894194e+00  5.64800000e-10  9.98568219e-06  5.64800000e-10  1.09998362e+00 
